UniqueID,DateOfBite,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
365,8/3/2015,WHIPPET,6,F,TRUE,Brooklyn,11237
366,7/25/2015,CHIHUAHUA,3,M,FALSE,Brooklyn,11223
367,7/31/2015,MALTESE,NA,M,TRUE,Brooklyn,11232
368,8/2/2015,MALTESE,NA,M,TRUE,Brooklyn,11232
369,8/3/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11208
370,8/5/2015,BULL DOG,NA,U,FALSE,Brooklyn,11207
371,8/2/2015,AMERICAN PIT BULL,NA,F,FALSE,Brooklyn,11206
372,8/4/2015,ALASKAN,1,M,TRUE,Brooklyn,11204
373,8/5/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11215
374,8/5/2015,YORKSHIRE TERRIER,3,M,TRUE,Brooklyn,11238
375,8/6/2015,JACK RUSS,7,M,TRUE,Brooklyn,11207
376,8/6/2015,OTHER,NA,U,FALSE,Brooklyn,11205
377,8/7/2015,AMERICAN PIT BULL,1,F,FALSE,Brooklyn,11208
378,8/4/2015,OTHER,NA,U,FALSE,Brooklyn,11216
379,7/29/2015,BOXER,NA,U,FALSE,Brooklyn,11222
380,7/28/2015,AMERICAN PIT BULL,3,M,TRUE,Brooklyn,11208
381,7/31/2015,SHIH TZU,NA,U,FALSE,Brooklyn,11234
382,8/10/2015,SHIH TZU,4,F,FALSE,Brooklyn,11234
383,8/7/2015,JACK RUSS,3,M,FALSE,Brooklyn,11213
384,8/2/2015,DOBERMAN,0.4,M,FALSE,Brooklyn,11209
385,8/9/2015,OTHER,NA,U,FALSE,Brooklyn,11207
386,8/8/2015,OTHER,NA,U,FALSE,Brooklyn,11212
387,8/7/2015,AUST,1,M,FALSE,Brooklyn,11208
388,8/8/2015,OTHER,NA,U,FALSE,Brooklyn,11223
389,8/4/2015,LABRADOR,NA,U,FALSE,Brooklyn,11220
390,8/11/2015,BULL DOG,8,M,TRUE,Brooklyn,11206
391,8/11/2015,YORKSHIRE TERRIER,1,F,FALSE,Brooklyn,11232
392,8/11/2015,AMER STAFF,6,F,TRUE,Brooklyn,11228
393,8/11/2015,SHIH TZU,NA,U,FALSE,Brooklyn,11233
394,8/8/2015,AKITA,NA,U,FALSE,Brooklyn,11219
395,8/8/2015,AKITA,3,M,FALSE,Brooklyn,11219
396,8/14/2015,JACK RUSS,4,M,FALSE,Brooklyn,11206
397,8/6/2015,SHIH TZU,4,M,FALSE,Brooklyn,11214
398,8/15/2015,AMERICAN STAFF,10,M,FALSE,Brooklyn,11206
399,8/16/2015,LABRADOR,2,F,TRUE,Brooklyn,11218
400,8/14/2015,ROTTWEILER,NA,U,FALSE,Brooklyn,11206
401,8/16/2015,GERMAN SHEPHERD,3,M,TRUE,Brooklyn,11226
402,8/15/2015,POODLE,NA,U,FALSE,Brooklyn,11233
403,8/16/2015,OTHER,NA,U,FALSE,Brooklyn,11214
404,8/16/2015,YORKSHIRE TERRIER,14,M,TRUE,Brooklyn,11207
405,8/7/2015,OTHER,NA,U,FALSE,Brooklyn,11229
406,8/19/2015,JACK RUSS,7,F,TRUE,Brooklyn,11212
407,8/19/2015,AMERICAN STAFF,5,M,TRUE,Brooklyn,11213
408,8/17/2015,CHIHUAHUA,8,M,TRUE,Brooklyn,11226
409,8/21/2015,PIT BULL,6,F,TRUE,Brooklyn,11207
410,8/9/2015,BULL DOG,3,M,FALSE,Brooklyn,11208
411,8/22/2015,OTHER,5,F,TRUE,Brooklyn,11231
412,6/26/2015,OTHER,NA,U,FALSE,Brooklyn,11237
413,8/21/2015,CANE,2,M,FALSE,Brooklyn,11231
414,8/23/2015,AMERICAN PIT BULL,1,F,FALSE,Brooklyn,11224
415,8/18/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11232
416,8/23/2015,LABRADOR,NA,U,FALSE,Brooklyn,11231
417,8/24/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11234
418,8/14/2015,OTHER,NA,U,FALSE,Brooklyn,11220
419,8/11/2015,LABRADOR,5,M,TRUE,Brooklyn,11249
420,8/19/2015,POODLE,2,M,FALSE,Brooklyn,11220
421,8/13/2015,AMERICAN PIT BULL,7,F,FALSE,Brooklyn,11236
422,8/26/2015,POODLE,1,M,TRUE,Brooklyn,11221
423,8/26/2015,Wire Fox Terrier,NA,U,FALSE,Brooklyn,11207
424,8/27/2015,SHIH TZU,8,M,FALSE,Brooklyn,11208
425,8/11/2015,JACK RUSS,2,M,TRUE,Brooklyn,11204
426,8/27/2015,YORKSHIRE TERRIER,3,M,TRUE,Brooklyn,11226
427,8/10/2015,LABRADOR,3,F,TRUE,Brooklyn,11204
428,8/10/2015,ROTTWEILER,0.7,F,FALSE,Brooklyn,11204
429,8/27/2015,SHIBA INU,6,F,TRUE,Brooklyn,11249
430,8/27/2015,CHIHUAHUA,3,M,TRUE,Brooklyn,11223
431,8/29/2015,Brittany Spaniel,3,M,FALSE,Brooklyn,11235
432,8/30/2015,YORKSHIRE TERRIER,7,F,TRUE,Brooklyn,11209
433,8/28/2015,PIT BULL,3,F,TRUE,Brooklyn,11208
434,8/31/2015,AMERICAN TERRIER,NA,U,FALSE,Brooklyn,11216
435,9/1/2015,LABRADOR,3,M,TRUE,Brooklyn,11206
436,8/29/2015,OTHER,NA,U,FALSE,Brooklyn,11234
437,8/20/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11230
438,9/1/2015,SHIBA INU,3,M,TRUE,Brooklyn,11217
439,9/4/2015,OTHER,NA,U,FALSE,Brooklyn,11204
440,9/4/2015,DASCHOUND,NA,U,FALSE,Brooklyn,11206
441,8/23/2015,OTHER,NA,U,FALSE,Brooklyn,11208
442,9/5/2015,OTHER,NA,U,FALSE,Brooklyn,11209
443,9/8/2015,MINIATURE PINSCHER,3,F,FALSE,Brooklyn,11232
444,9/5/2015,AMERICAN PIT BULL,8,F,TRUE,Brooklyn,11236
445,9/7/2015,PIT BULL,NA,U,FALSE,Brooklyn,11216
446,9/3/2015,POODLE,NA,U,FALSE,Brooklyn,11206
447,9/8/2015,PIT BULL,NA,U,FALSE,Brooklyn,11216
448,9/9/2015,OTHER,NA,U,FALSE,Brooklyn,11220
449,9/3/2015,SHIH TZU,3,M,FALSE,Brooklyn,11235
450,9/6/2015,AMERICAN PIT BULL,8,F,TRUE,Brooklyn,11224
451,9/9/2015,LABRADOR,1,M,TRUE,Brooklyn,11228
452,9/10/2015,YORKIPOO,2,M,FALSE,Brooklyn,11249
453,9/12/2015,DACHSHUND,NA,U,FALSE,Brooklyn,11217
454,9/12/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11215
455,9/14/2015,AMERICAN PIT BULL,1.2,M,FALSE,Brooklyn,11215
456,9/14/2015,AMERICAN PIT BULL,4,M,FALSE,Brooklyn,11213
457,9/13/2015,CHIHUAHUA,3,M,TRUE,Brooklyn,11220
458,9/12/2015,AMERICAN PIT BULL,1,M,TRUE,Brooklyn,11206
459,9/11/2015,AMERICAN PIT BULL,2,M,FALSE,Brooklyn,11233
460,9/15/2015,CORGI,1,M,TRUE,Brooklyn,11206
461,9/13/2015,YORKIE,3,M,TRUE,Brooklyn,11236
462,9/16/2015,GERMAN SHEPHERD,15,F,TRUE,Brooklyn,11213
463,8/28/2015,POODLE,NA,U,FALSE,Brooklyn,11219
464,8/28/2015,OTHER,NA,U,FALSE,Brooklyn,11208
465,9/17/2015,OTHER,NA,U,FALSE,Brooklyn,11249
466,9/16/2015,LABRADOR,7,F,FALSE,Brooklyn,11206
467,9/3/2015,CHIHUAHUA,NA,U,FALSE,Brooklyn,11228
468,9/20/2015,GERMAN SHEPHERD,1,F,FALSE,Brooklyn,11231
469,9/20/2015,BULL DOG,7,M,TRUE,Brooklyn,11201
470,9/18/2015,SHIH TZU,1,M,TRUE,Brooklyn,11215
471,9/22/2015,PEKINGESE,5,M,FALSE,Brooklyn,11237
472,9/19/2015,POODLE,NA,U,FALSE,Brooklyn,11238
473,9/19/2015,PIT BULL,NA,U,FALSE,Brooklyn,11218
474,9/7/2015,GERMAN SHEPHERD,NA,U,FALSE,Brooklyn,11230
475,9/22/2015,GERMAN SHEPHERD,2,M,TRUE,Brooklyn,11236
476,9/24/2015,POODLE,NA,U,FALSE,Brooklyn,11221
477,9/26/2015,LHASA APSO,1,M,FALSE,Brooklyn,11226
478,9/28/2015,BEAGLE,6,M,TRUE,Brooklyn,11226
479,9/10/2015,OTHER,NA,U,FALSE,Brooklyn,11233
480,9/27/2015,OTHER,NA,U,FALSE,Brooklyn,11203
481,9/23/2015,AUSTRALIAN SHEPHERD,NA,U,FALSE,Brooklyn,11221
482,9/20/2015,AMERICAN PIT BULL,2,F,FALSE,Brooklyn,11201
483,9/28/2015,GERMAN SHEPHERD,3,F,FALSE,Brooklyn,11231
484,9/28/2015,OTHER,NA,U,FALSE,Brooklyn,11429
485,9/30/2015,AMERICAN PIT BULL,NA,M,FALSE,Brooklyn,11236
486,9/30/2015,AMERICAN PIT BULL,10,F,TRUE,Brooklyn,11208
487,9/30/2015,LABRADOR,7,M,TRUE,Brooklyn,11220
488,9/22/2015,SHARPEI,1,M,FALSE,Brooklyn,11229
489,10/4/2015,PIT BULL,3,F,FALSE,Brooklyn,11231
490,9/29/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11215
491,10/5/2015,AMERICAN PIT BULL,2,M,TRUE,Brooklyn,11223
492,10/2/2015,LAB,1,F,FALSE,Brooklyn,11231
493,10/5/2015,AMERICAN PIT BULL,0.5,M,TRUE,Brooklyn,11208
494,10/5/2015,POODLE,NA,U,FALSE,Brooklyn,11201
495,10/5/2015,LAB,0.25,M,TRUE,Brooklyn,11228
496,9/27/2015,CHOW CHOW,12,F,FALSE,Brooklyn,11215
497,10/7/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11214
498,10/7/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11214
499,10/7/2015,BULL DOG,NA,U,FALSE,Brooklyn,11230
500,10/8/2015,GERMAN SHEPHERD,5,M,FALSE,Brooklyn,11220
501,10/12/2015,CHIHUAHUA,NA,U,FALSE,Brooklyn,11207
502,10/11/2015,AMERICAN PIT BULL,4,M,FALSE,Brooklyn,11226
503,10/10/2015,AUSTRALIAN CATTLE,14,M,TRUE,Brooklyn,11230
504,10/12/2015,ENGLIH BULLDOG,12,M,TRUE,Brooklyn,11201
505,10/13/2015,AMERICAN PIT BULL,1,U,FALSE,Brooklyn,11216
506,9/28/2015,MALTESE,NA,U,FALSE,Brooklyn,11229
507,10/13/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11221
508,10/8/2015,OTHER,NA,U,FALSE,Brooklyn,11230
509,10/11/2015,AUSTRALIAN CATTLE,NA,U,FALSE,Brooklyn,11205
510,10/3/2015,OTHER,NA,U,FALSE,Brooklyn,11204
511,10/15/2015,PIT BULL,5,M,FALSE,Brooklyn,11212
512,10/18/2015,BORDER COLLIE,4,M,TRUE,Brooklyn,11215
513,10/19/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11203
514,10/18/2015,AMERICAN PIT BULL,7,M,FALSE,Brooklyn,11205
515,10/5/2015,AMERICAN PIT BULL,1,F,TRUE,Brooklyn,11208
516,10/5/2015,LABRADOR,9,M,FALSE,Brooklyn,11238
517,10/14/2015,OTHER,NA,U,FALSE,Brooklyn,11210
518,10/9/2015,BULL DOG,2,F,TRUE,Brooklyn,11208
519,10/9/2015,BULL DOG,2,F,TRUE,Brooklyn,11208
520,10/20/2015,GERMAN SHEPHERD,8,M,TRUE,Brooklyn,11235
521,10/19/2015,YORKSHIRE TERRIER,4,F,TRUE,Brooklyn,11229
522,10/20/2015,OTHER,NA,U,FALSE,Brooklyn,11224
523,10/21/2015,CHIHUAHUA,10,M,FALSE,Brooklyn,11211
524,10/19/2015,OTHER,NA,U,FALSE,Brooklyn,11208
525,10/21/2015,PIT BULL,4,F,FALSE,Brooklyn,11234
526,10/20/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11207
527,10/22/2015,AMERICAN PIT BULL,NA,F,FALSE,Brooklyn,11210
528,10/24/2015,AMERICAN PIT BULL,1,M,FALSE,Brooklyn,11236
529,10/23/2015,RAT TERRIER,8,F,FALSE,Brooklyn,11208
530,10/24/2015,PIT BULL,0.9,M,TRUE,Brooklyn,11234
531,10/19/2015,GERMAN SHEPHERD,4,M,TRUE,Brooklyn,11234
532,10/18/2015,YORKSHIRE TERRIER,3,M,TRUE,Brooklyn,11230
533,10/27/2015,SHIH TZU,2,M,FALSE,Brooklyn,11216
534,10/26/2015,PIT BULL,NA,U,FALSE,Brooklyn,11233
535,10/26/2015,CHIHUAHUA,1,F,TRUE,Brooklyn,11205
536,10/14/2015,LABRADOR,2,M,TRUE,Brooklyn,11206
537,10/29/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11249
538,11/2/2015,OTHER,NA,U,FALSE,Brooklyn,11221
539,11/1/2015,AMERICAN PIT BULL,1,M,FALSE,Brooklyn,11208
540,11/1/2015,SIBERIAN HUSKY,NA,U,FALSE,Brooklyn,11220
541,10/30/2015,OTHER,NA,U,FALSE,Brooklyn,11229
542,11/1/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11207
543,10/31/2015,VIZSLA,2,M,TRUE,Brooklyn,11204
544,11/4/2015,PUG,8,F,TRUE,Brooklyn,11216
545,11/4/2015,AMERICAN PIT BULL,3,F,FALSE,Brooklyn,11236
546,11/3/2015,OTHER,NA,U,FALSE,Brooklyn,11211
547,10/31/2015,MIXED BREED,NA,U,FALSE,Brooklyn,11215
548,10/23/2015,AMERICAN STAFF,1,M,TRUE,Brooklyn,11214
549,11/5/2015,YORKIE,7,M,TRUE,Brooklyn,11203
550,11/6/2015,AMERICAN PIT BULL,0.8,M,FALSE,Brooklyn,11208
551,11/2/2015,BOXER,NA,F,TRUE,Brooklyn,11218
552,11/6/2015,AMERICAN PIT BULL,1,M,TRUE,Brooklyn,11208
553,11/6/2015,MIXED BREED,5,M,TRUE,Brooklyn,11208
554,11/7/2015,CHOW CHOW,15,M,TRUE,Brooklyn,11234
555,11/7/2015,MASTIFF,6,M,TRUE,Brooklyn,11230
556,11/6/2015,ROTTWEILER,NA,U,FALSE,Brooklyn,11212
557,11/7/2015,OTHER,NA,U,FALSE,Brooklyn,11209
558,10/30/2015,ROTTWEILER,NA,U,FALSE,Brooklyn,11232
559,10/31/2015,JACK RUSS,NA,U,FALSE,Brooklyn,11236
560,11/7/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11206
561,11/11/2015,CHIHUAHUA,2,M,FALSE,Brooklyn,11228
562,11/10/2015,DOBERMAN,1,M,TRUE,Brooklyn,11201
563,11/6/2015,POODLE,5,M,FALSE,Brooklyn,11203
564,10/26/2015,OTHER,NA,U,FALSE,Brooklyn,11221
565,11/12/2015,PIT BULL,NA,U,FALSE,Brooklyn,11216
566,11/10/2015,PIT BULL,NA,U,FALSE,Brooklyn,11205
567,11/12/2015,PIT BULL,NA,U,FALSE,Brooklyn,11205
568,11/15/2015,BULL DOG,NA,U,FALSE,Brooklyn,11226
569,11/14/2015,OTHER,NA,U,FALSE,Brooklyn,11231
570,11/12/2015,OTHER,NA,U,FALSE,Brooklyn,11236
571,11/13/2015,GERMAN SHEPHERD,NA,U,FALSE,Brooklyn,11204
572,11/11/2015,AMERICAN BULL,3,F,TRUE,Brooklyn,11232
573,11/13/2015,PIT BULL,NA,U,FALSE,Brooklyn,11215
574,11/12/2015,HARRIER,3,M,TRUE,Brooklyn,11206
575,11/16/2015,MASTIFF,1,M,TRUE,Brooklyn,11208
576,11/18/2015,PIT BULL,7,F,TRUE,Brooklyn,11237
577,11/15/2015,OTHER,NA,U,FALSE,Brooklyn,11210
578,11/18/2015,PIT BULL,1,M,TRUE,Brooklyn,11212
579,11/12/2015,PIT BULL,3,F,FALSE,Brooklyn,11236
580,11/18/2015,LABRADOR,1,F,TRUE,Brooklyn,11211
581,10/26/2015,SHIH TZU,NA,U,FALSE,Brooklyn,11220
582,11/20/2015,YORKSHIRE TERRIER,NA,U,FALSE,Brooklyn,11203
583,7/13/2015,OTHER,NA,U,FALSE,Brooklyn,11234
584,11/18/2015,PIT BULL,10,F,FALSE,Brooklyn,11230
585,11/22/2015,PIT BULL,1,M,FALSE,Brooklyn,11208
586,11/21/2015,AMERICAN PIT BULL,2,M,TRUE,Brooklyn,11214
587,11/23/2015,AMERICAN PIT BULL,1,M,FALSE,Brooklyn,11208
588,11/21/2015,BULL DOG,NA,U,FALSE,Brooklyn,11222
589,11/21/2015,BOXER,1,F,TRUE,Brooklyn,11222
590,11/20/2015,PIT BULL,6,M,FALSE,Brooklyn,11206
591,11/23/2015,SHIH TZU,2,M,TRUE,Brooklyn,11220
592,11/20/2015,POODLE,1,F,FALSE,Brooklyn,11213
593,11/25/2015,PIT BULL,4,M,FALSE,Brooklyn,11206
594,11/26/2015,CHIHUAHUA,0.3,M,TRUE,Brooklyn,11239
595,11/26/2015,AMERICAN STAFF,0.8,M,FALSE,Brooklyn,11221
596,11/27/2015,CHIHUAHUA,8,M,TRUE,Brooklyn,11207
597,11/28/2015,OTHER,NA,U,FALSE,Brooklyn,11237
598,11/27/2015,CHIHUAHUA,NA,U,FALSE,Brooklyn,11206
599,11/25/2015,PIT BULL,NA,U,FALSE,Brooklyn,11216
600,11/28/2015,SHIH TZU,2,M,TRUE,Brooklyn,11237
601,11/24/2015,PIT BULL,NA,U,FALSE,Brooklyn,11212
602,11/29/2015,YORKSHIRE TERRIER,4,M,TRUE,Brooklyn,11236
603,11/27/2015,SHIH TZU,1,M,FALSE,Brooklyn,11219
604,12/1/2015,OTHER,NA,U,FALSE,Brooklyn,11216
605,11/30/2015,MIXED BREED,3,M,TRUE,Brooklyn,11210
606,11/28/2015,PIT BULL,1,F,FALSE,Brooklyn,11226
607,12/1/2015,Bernese Mountain,NA,U,FALSE,Brooklyn,11217
608,12/1/2015,BEAGLE,2,M,TRUE,Brooklyn,11231
609,12/2/2015,OTHER,NA,U,FALSE,Brooklyn,11207
610,12/3/2015,BULL DOG,3,M,TRUE,Brooklyn,11235
611,12/4/2015,BLACK RUSSIAN TERRIER,NA,U,FALSE,Brooklyn,11204
612,11/25/2015,JACK RUSS,NA,M,TRUE,Brooklyn,11208
613,12/6/2015,PIT BULL,4,M,TRUE,Brooklyn,11212
614,12/7/2015,BEAGLE,4,M,TRUE,Brooklyn,11224
615,12/6/2015,CHOW CHOW,8,M,FALSE,Brooklyn,11221
616,12/3/2015,TERRIER,1,M,TRUE,Brooklyn,11229
617,12/6/2015,BICHON FRISE,12,M,TRUE,Brooklyn,11234
618,12/5/2015,SUDANESE HOUND X,1,M,TRUE,Brooklyn,11231
619,12/4/2015,TERRIER,6,M,TRUE,Brooklyn,11234
620,12/4/2015,OTHER,NA,U,FALSE,Brooklyn,11219
621,11/29/2015,MALTESE,2,F,TRUE,Brooklyn,11214
622,12/9/2015,YORKSHIRE TERRIER,3,M,FALSE,Brooklyn,11208
623,12/9/2015,TERRIER,11,M,TRUE,Brooklyn,11231
624,12/12/2015,CHIHUAHUA,NA,U,FALSE,Brooklyn,11212
625,12/1/2015,AMERICAN PIT BULL,1,M,FALSE,Brooklyn,11208
626,12/9/2015,OTHER,NA,U,FALSE,Brooklyn,11223
627,12/14/2015,YORKSHIRE TERRIER,5,M,TRUE,Brooklyn,11237
628,12/8/2015,SHIH TZU,2,M,FALSE,Brooklyn,11221
629,12/11/2015,SHIH TZU,2,F,FALSE,Brooklyn,11235
630,12/12/2015,PIT BULL,2,F,TRUE,Brooklyn,11237
631,12/12/2015,PIT BULL,1,M,TRUE,Brooklyn,11237
632,12/15/2015,OTHER,NA,U,FALSE,Brooklyn,11217
633,12/15/2015,PIT BULL,NA,U,FALSE,Brooklyn,11203
634,12/16/2015,SIBERIAN HUSKY,NA,U,FALSE,Brooklyn,11222
635,12/14/2015,OTHER,NA,U,FALSE,Brooklyn,11214
636,12/14/2015,AMERICAN PIT BULL,1,M,TRUE,Brooklyn,11217
637,12/17/2015,AMERICAN PIT BULL,NA,M,FALSE,Brooklyn,11208
638,12/18/2015,BULL DOG,NA,U,FALSE,Brooklyn,11229
639,12/19/2015,AMERICAN PIT BULL,4,M,TRUE,Brooklyn,11238
640,12/19/2015,AMERICAN PIT BULL,6,F,TRUE,Brooklyn,11201
641,12/21/2015,AMERICAN PIT BULL,2,F,TRUE,Brooklyn,11220
642,12/20/2015,MIXED BREED,NA,U,FALSE,Brooklyn,11212
643,10/21/2015,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11236
644,12/20/2015,BEAGLE,14,F,FALSE,Brooklyn,11229
645,12/13/2015,POODLE,2,M,FALSE,Brooklyn,11232
646,12/23/2015,OTHER,NA,U,FALSE,Brooklyn,11224
647,12/24/2015,CANE,NA,U,FALSE,Brooklyn,11234
648,12/24/2015,OTHER,8,M,TRUE,Brooklyn,11234
649,12/24/2015,MINIATURE PINSCHER,11,M,FALSE,Brooklyn,11228
650,12/26/2015,CHIHUAHUA,2,M,FALSE,Brooklyn,11220
651,12/27/2015,BULL DOG,3,F,TRUE,Brooklyn,11203
652,12/24/2015,SHIH TZU,6,M,TRUE,Brooklyn,11207
653,12/25/2015,MIXED BREED,4,M,TRUE,Brooklyn,11219
654,12/29/2015,OTHER,NA,U,FALSE,Brooklyn,11229
655,12/30/2015,PIT BULL,2,M,FALSE,Brooklyn,11223
656,1/2/2016,YORKSHIRE TERRIER,10,M,TRUE,Brooklyn,11235
657,1/1/2016,PIT BULL,NA,U,FALSE,Brooklyn,11237
658,1/1/2016,PIT BULL,NA,M,TRUE,Brooklyn,11206
659,1/1/2016,PIT BULL,NA,U,TRUE,Brooklyn,11206
660,12/31/2015,BRUSSEL,8,M,TRUE,Brooklyn,11213
661,12/31/2015,OTHER,NA,U,FALSE,Brooklyn,11220
662,1/1/2016,OTHER,NA,M,FALSE,Brooklyn,11236
663,12/22/2015,SHIH TZU,2,M,TRUE,Brooklyn,11230
664,12/10/2015,AMERICAN BULL,1,M,FALSE,Brooklyn,11213
665,11/11/2015,PIT BULL,4,F,TRUE,Brooklyn,11224
666,1/4/2016,SHIH TZU,NA,U,FALSE,Brooklyn,11212
667,1/6/2016,GERMAN SHEPHERD,2,M,FALSE,Brooklyn,11220
668,1/7/2016,CHIHUAHUA,NA,U,FALSE,Brooklyn,11206
669,12/25/2015,ROTTWEILER,NA,M,FALSE,Brooklyn,11234
670,1/9/2016,PEKINGESE,1,F,FALSE,Brooklyn,11207
671,1/10/2016,PUG,10,M,FALSE,Brooklyn,11209
672,1/12/2016,OTHER,7,M,TRUE,Brooklyn,11229
673,1/8/2016,GERMAN SHEPHERD,5,F,FALSE,Brooklyn,11225
674,1/12/2016,PIT BULL,2,M,FALSE,Brooklyn,11229
675,1/13/2016,TREE,1,M,FALSE,Brooklyn,11208
676,1/13/2016,BULL DOG,NA,U,FALSE,Brooklyn,11230
677,1/8/2016,PIT BULL,NA,U,FALSE,Brooklyn,11209
678,1/10/2016,MINIATURE PINSCHER,3,M,TRUE,Brooklyn,11232
679,1/15/2016,YORKSHIRE TERRIER,NA,U,FALSE,Brooklyn,11207
680,1/15/2016,PIT BULL,3,M,FALSE,Brooklyn,11232
681,1/15/2016,PIT BULL,NA,U,FALSE,Brooklyn,11214
682,1/16/2016,PIT BULL,NA,U,FALSE,Brooklyn,11213
683,1/16/2016,PIT BULL,NA,U,FALSE,Brooklyn,11237
684,12/23/2015,YORKSHIRE TERRIER,6,M,TRUE,Brooklyn,11219
685,1/17/2016,MINIATURE PINSCHER,NA,U,FALSE,Brooklyn,11218
686,1/19/2016,AMERICAN PIT BULL,8,F,FALSE,Brooklyn,11218
687,1/18/2016,CHIHUAHUA,4,F,TRUE,Brooklyn,11233
688,1/21/2016,CHIHUAHUA,1,M,FALSE,Brooklyn,11219
689,1/22/2016,PINCHER,NA,U,FALSE,Brooklyn,11249
690,1/22/2016,OTHER,NA,U,FALSE,Brooklyn,11225
691,1/16/2016,LABRADOR,NA,M,TRUE,Brooklyn,11231
692,1/21/2016,ROTTWEILER,2,M,FALSE,Brooklyn,11232
693,1/21/2016,ROTTWEILER,2,M,FALSE,Brooklyn,11232
694,1/21/2016,JACK RUSS,7,M,FALSE,Brooklyn,11236
695,1/23/2016,JACK RUSS,2,M,TRUE,Brooklyn,11218
696,1/22/2016,AMERICAN PIT BULL,3,M,TRUE,Brooklyn,11221
697,1/23/2016,OTHER,NA,U,FALSE,Brooklyn,11201
698,1/27/2016,OTHER,NA,U,FALSE,Brooklyn,11222
699,1/18/2016,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11206
700,1/23/2016,CHIHUAHUA,1,M,FALSE,Brooklyn,11226
701,1/22/2016,OTHER,NA,U,FALSE,Brooklyn,11221
702,1/25/2016,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11215
703,1/27/2016,BEAGLE,1,F,TRUE,Brooklyn,11211
704,1/26/2016,OTHER,NA,U,FALSE,Brooklyn,11213
705,2/1/2016,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11235
706,1/31/2016,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11235
707,2/2/2016,AMERICAN PIT BULL,8,M,TRUE,Brooklyn,11221
708,2/1/2016,SHIH TZU,NA,U,FALSE,Brooklyn,11221
709,1/7/2016,AMERICAN PIT BULL,NA,U,FALSE,Brooklyn,11213
710,2/3/2016,BEAGLE,NA,U,FALSE,Brooklyn,11201
711,2/2/2016,BELGIAN TURVUREN,3,F,TRUE,Brooklyn,11238
712,2/4/2016,Bernese Mountain,1.5,F,TRUE,Brooklyn,11215
713,2/4/2016,BOSTON TERRIER,4,M,TRUE,Brooklyn,11237
714,2/6/2016,Silky Terrier,6,M,FALSE,Brooklyn,11206
715,2/9/2016,PIT BULL,4,M,FALSE,Brooklyn,11207
716,2/10/2016,AMERICAN PIT BULL,9,F,TRUE,Brooklyn,11228
717,1/20/2016,CHIHUAHUA,2,U,FALSE,Brooklyn,11209
718,2/15/2016,YORKSHIRE TERRIER,6,M,TRUE,Brooklyn,11214
719,2/13/2016,AMERICAN PIT BULL,4,M,FALSE,Brooklyn,11235
720,2/13/2016,MALTESE,6,M,FALSE,Brooklyn,11220
721,2/11/2016,AMERICAN PIT BULL,9,M,FALSE,Brooklyn,11206
722,2/18/2016,AUSTRALIAN CATTLE,5,M,TRUE,Brooklyn,11217
723,2/18/2016,BULL DOG,NA,U,FALSE,Brooklyn,11229
724,2/18/2016,GERMAN SHEPHERD,1,M,TRUE,Brooklyn,11208
725,2/20/2016,OTHER,NA,U,FALSE,Brooklyn,11221
726,2/22/2016,BELGIAN TURVUREN,2,M,TRUE,Brooklyn,11226
727,2/17/2016,LABRADOR,2,M,TRUE,Brooklyn,11208
728,2/21/2016,OTHER,NA,U,FALSE,Brooklyn,11237
729,2/23/2016,COCKER SPANIEL,6,F,TRUE,Brooklyn,11239
730,2/22/2016,OTHER,NA,U,FALSE,Brooklyn,11234
731,2/25/2016,AMERICAN PIT BULL,1,F,TRUE,Brooklyn,11211
732,2/25/2016,Border Terrier,13,M,TRUE,Brooklyn,11201
733,2/10/2016,LABRADOR,2,M,TRUE,Brooklyn,11204
734,2/29/2016,SHIH TZU,5,M,TRUE,Brooklyn,11223
735,2/28/2016,YORKSHIRE TERRIER,3,F,FALSE,Brooklyn,11237
736,2/25/2016,LAB,13,F,TRUE,Brooklyn,11215
737,2/28/2016,MINIATURE PINSCHER,5,M,FALSE,Brooklyn,11215
738,2/16/2016,YORKSHIRE TERRIER,3,F,TRUE,Brooklyn,11233
